volunteer_id,schedule_date,shift_type,scheduled_hours,schedule_status
9505,2023-01-12,Afternoon,4,Scheduled
9567,2023-01-12,Afternoon,4,Scheduled
9548,2023-01-13,Day,4,Scheduled
9523,2023-01-13,Day,4,Scheduled
9545,2023-01-13,Afternoon,4,Scheduled
9555,2023-01-16,Day,4,Scheduled
9550,2023-01-16,Day,4,Scheduled
9518,2023-01-16,Afternoon,4,Scheduled
9539,2023-01-16,Afternoon,4,Scheduled
9544,2023-01-17,Day,4,Scheduled
9506,2023-01-17,Afternoon,4,Scheduled
9570,2023-01-17,Afternoon,4,Scheduled
9548,2023-01-18,Day,4,Scheduled
9569,2023-01-18,Day,4,Scheduled
9513,2023-01-18,Afternoon,4,Scheduled
9545,2023-01-18,Afternoon,4,Scheduled
9541,2023-01-19,Day,4,Scheduled
9502,2023-01-19,Day,4,Scheduled
9523,2023-01-19,Afternoon,4,Scheduled
9538,2023-01-19,Afternoon,4,Scheduled
9567,2023-01-20,Day,4,Scheduled
9566,2023-01-20,Day,4,Scheduled
9554,2023-01-20,Afternoon,4,Scheduled
9573,2023-01-20,Afternoon,4,Scheduled
9538,2023-01-23,Day,4,Scheduled
9541,2023-01-23,Day,4,Scheduled
9573,2023-01-23,Afternoon,4,Scheduled
9550,2023-01-23,Afternoon,4,Scheduled
9518,2023-01-24,Day,4,Scheduled
9544,2023-01-24,Day,4,Scheduled
9523,2023-01-24,Afternoon,4,Scheduled
9539,2023-01-24,Afternoon,4,Scheduled
9555,2023-01-25,Day,4,Scheduled
9503,2023-01-25,Day,4,Scheduled
9506,2023-01-25,Afternoon,4,Scheduled
9566,2023-01-26,Day,4,Scheduled
9567,2023-01-26,Day,4,Scheduled
9569,2023-01-26,Afternoon,4,Scheduled
9554,2023-01-26,Afternoon,4,Scheduled
9513,2023-01-27,Day,4,Scheduled
9505,2023-01-27,Day,4,Scheduled
9570,2023-01-27,Afternoon,4,Scheduled
9502,2023-01-27,Afternoon,4,Scheduled
9570,2023-01-30,Day,4,Scheduled
9567,2023-01-30,Day,4,Scheduled
9562,2023-01-30,Afternoon,4,Scheduled
9523,2023-01-30,Afternoon,4,Scheduled
9550,2023-01-31,Day,4,Scheduled
9505,2023-01-31,Day,4,Scheduled
9569,2023-01-31,Afternoon,4,Scheduled
9502,2023-01-31,Afternoon,4,Scheduled
9566,2023-02-01,Day,4,Scheduled
9538,2023-02-01,Day,4,Scheduled
9545,2023-02-01,Afternoon,4,Scheduled
9544,2023-02-01,Afternoon,4,Scheduled
9513,2023-02-02,Day,4,Scheduled
9554,2023-02-02,Day,4,Scheduled
9555,2023-02-02,Afternoon,4,Scheduled
9506,2023-02-02,Afternoon,4,Scheduled
9518,2023-02-03,Day,4,Scheduled
9503,2023-02-03,Day,4,Scheduled
9541,2023-02-03,Afternoon,4,Scheduled
9539,2023-02-03,Afternoon,4,Scheduled
9513,2023-02-06,Day,4,Scheduled
9541,2023-02-06,Day,4,Scheduled
9567,2023-02-06,Afternoon,4,Scheduled
9506,2023-02-06,Afternoon,4,Scheduled
9503,2023-02-07,Day,4,Scheduled
9573,2023-02-07,Day,4,Scheduled
9502,2023-02-07,Afternoon,4,Scheduled
9532,2023-02-07,Afternoon,4,Scheduled
9538,2023-02-08,Day,4,Scheduled
9566,2023-02-08,Day,4,Scheduled
9555,2023-02-08,Afternoon,4,Scheduled
9544,2023-02-08,Afternoon,4,Scheduled
9505,2023-02-09,Day,4,Scheduled
9539,2023-02-09,Day,4,Scheduled
9523,2023-02-09,Afternoon,4,Scheduled
9548,2023-02-09,Afternoon,4,Scheduled
9569,2023-02-10,Day,4,Scheduled
9562,2023-02-10,Day,4,Scheduled
9518,2023-02-10,Afternoon,4,Scheduled
9545,2023-02-10,Afternoon,4,Scheduled
9573,2023-02-13,Day,4,Scheduled
9503,2023-02-13,Day,4,Scheduled
9502,2023-02-13,Afternoon,4,Scheduled
9562,2023-02-14,Day,4,Scheduled
9513,2023-02-14,Day,4,Scheduled
9506,2023-02-14,Afternoon,4,Scheduled
9569,2023-02-14,Afternoon,4,Scheduled
9554,2023-02-15,Day,4,Scheduled
9518,2023-02-15,Day,4,Scheduled
9555,2023-02-15,Afternoon,4,Scheduled
9541,2023-02-15,Afternoon,4,Scheduled
9570,2023-02-16,Day,4,Scheduled
9545,2023-02-16,Day,4,Scheduled
9538,2023-02-16,Afternoon,4,Scheduled
9523,2023-02-16,Afternoon,4,Scheduled
9544,2023-02-17,Day,4,Scheduled
9539,2023-02-17,Day,4,Scheduled
9532,2023-02-17,Afternoon,4,Scheduled
9566,2023-02-17,Afternoon,4,Scheduled
9502,2023-02-20,Day,4,Scheduled
9562,2023-02-20,Day,4,Scheduled
9541,2023-02-20,Afternoon,4,Scheduled
9503,2023-02-20,Afternoon,4,Scheduled
9555,2023-02-21,Day,4,Scheduled
9566,2023-02-21,Day,4,Scheduled
9513,2023-02-21,Afternoon,4,Scheduled
9573,2023-02-21,Afternoon,4,Scheduled
9545,2023-02-22,Day,4,Scheduled
9538,2023-02-22,Day,4,Scheduled
9548,2023-02-22,Afternoon,4,Scheduled
9554,2023-02-22,Afternoon,4,Scheduled
9570,2023-02-23,Day,4,Scheduled
9506,2023-02-23,Day,4,Scheduled
9539,2023-02-23,Afternoon,4,Scheduled
9567,2023-02-23,Afternoon,4,Scheduled
9518,2023-02-24,Day,4,Scheduled
9532,2023-02-24,Day,4,Scheduled
9523,2023-02-24,Afternoon,4,Scheduled
9569,2023-02-24,Afternoon,4,Scheduled
9505,2023-02-27,Day,4,Scheduled
9569,2023-02-27,Day,4,Scheduled
9544,2023-02-27,Afternoon,4,Scheduled
9573,2023-02-27,Afternoon,4,Scheduled
9548,2023-02-28,Day,4,Scheduled
9513,2023-02-28,Day,4,Scheduled
9570,2023-02-28,Afternoon,4,Scheduled
9554,2023-02-28,Afternoon,4,Scheduled
9538,2023-03-01,Day,4,Scheduled
9502,2023-03-01,Day,4,Scheduled
9566,2023-03-01,Afternoon,4,Scheduled
9539,2023-03-01,Afternoon,4,Scheduled
9555,2023-03-02,Day,4,Scheduled
9541,2023-03-02,Day,4,Scheduled
9523,2023-03-02,Afternoon,4,Scheduled
9545,2023-03-02,Afternoon,4,Scheduled
9503,2023-03-03,Day,4,Scheduled
9518,2023-03-03,Day,4,Scheduled
9562,2023-03-03,Afternoon,4,Scheduled
9532,2023-03-03,Afternoon,4,Scheduled
9548,2023-03-06,Day,4,Scheduled
9555,2023-03-06,Day,4,Scheduled
9573,2023-03-06,Afternoon,4,Scheduled
9562,2023-03-06,Afternoon,4,Scheduled
9554,2023-03-07,Day,4,Scheduled
9538,2023-03-07,Day,4,Scheduled
9567,2023-03-07,Afternoon,4,Scheduled
9566,2023-03-07,Afternoon,4,Scheduled
9570,2023-03-08,Day,4,Scheduled
9532,2023-03-08,Day,4,Scheduled
9544,2023-03-08,Afternoon,4,Scheduled
9506,2023-03-08,Afternoon,4,Scheduled
9518,2023-03-09,Day,4,Scheduled
9523,2023-03-09,Day,4,Scheduled
9569,2023-03-09,Afternoon,4,Scheduled
9505,2023-03-09,Afternoon,4,Scheduled
9545,2023-03-10,Day,4,Scheduled
9539,2023-03-10,Day,4,Scheduled
9502,2023-03-10,Afternoon,4,Scheduled
9503,2023-03-10,Afternoon,4,Scheduled
9532,2023-03-13,Day,4,Scheduled
9538,2023-03-13,Day,4,Scheduled
9562,2023-03-13,Afternoon,4,Scheduled
9570,2023-03-13,Afternoon,4,Scheduled
9503,2023-03-14,Day,4,Scheduled
9567,2023-03-14,Day,4,Scheduled
9502,2023-03-14,Afternoon,4,Scheduled
9539,2023-03-15,Day,4,Scheduled
9506,2023-03-15,Day,4,Scheduled
9555,2023-03-15,Afternoon,4,Scheduled
9573,2023-03-15,Afternoon,4,Scheduled
9523,2023-03-16,Day,4,Scheduled
9518,2023-03-16,Day,4,Scheduled
9544,2023-03-16,Afternoon,4,Scheduled
9545,2023-03-16,Afternoon,4,Scheduled
9569,2023-03-17,Day,4,Scheduled
9548,2023-03-17,Day,4,Scheduled
9541,2023-03-17,Afternoon,4,Scheduled
9566,2023-03-17,Afternoon,4,Scheduled
9573,2023-03-20,Day,4,Scheduled
9569,2023-03-20,Day,4,Scheduled
9538,2023-03-20,Afternoon,4,Scheduled
9518,2023-03-20,Afternoon,4,Scheduled
9545,2023-03-21,Day,4,Scheduled
9554,2023-03-21,Day,4,Scheduled
9570,2023-03-21,Afternoon,4,Scheduled
9562,2023-03-21,Afternoon,4,Scheduled
9555,2023-03-22,Day,4,Scheduled
9503,2023-03-22,Day,4,Scheduled
9567,2023-03-22,Afternoon,4,Scheduled
9506,2023-03-23,Day,4,Scheduled
9539,2023-03-23,Afternoon,4,Scheduled
9505,2023-03-23,Afternoon,4,Scheduled
9523,2023-03-24,Day,4,Scheduled
9502,2023-03-24,Day,4,Scheduled
9541,2023-03-24,Afternoon,4,Scheduled
9544,2023-03-24,Afternoon,4,Scheduled
9502,2023-03-27,Day,4,Scheduled
9523,2023-03-27,Day,4,Scheduled
9573,2023-03-27,Afternoon,4,Scheduled
9538,2023-03-27,Afternoon,4,Scheduled
9532,2023-03-28,Day,4,Scheduled
9503,2023-03-28,Day,4,Scheduled
9518,2023-03-28,Afternoon,4,Scheduled
9569,2023-03-28,Afternoon,4,Scheduled
9545,2023-03-29,Day,4,Scheduled
9544,2023-03-29,Day,4,Scheduled
9548,2023-03-29,Afternoon,4,Scheduled
9570,2023-03-29,Afternoon,4,Scheduled
9562,2023-03-30,Day,4,Scheduled
9541,2023-03-30,Day,4,Scheduled
9555,2023-03-30,Afternoon,4,Scheduled
9554,2023-03-30,Afternoon,4,Scheduled
9505,2023-03-31,Day,4,Scheduled
9506,2023-03-31,Day,4,Scheduled
9567,2023-03-31,Afternoon,4,Scheduled
9539,2023-03-31,Afternoon,4,Scheduled
9505,2023-04-03,Day,4,Scheduled
9554,2023-04-03,Day,4,Scheduled
9562,2023-04-03,Afternoon,4,Scheduled
9506,2023-04-03,Afternoon,4,Scheduled
9544,2023-04-04,Day,4,Scheduled
9539,2023-04-04,Day,4,Scheduled
9545,2023-04-04,Afternoon,4,Scheduled
9567,2023-04-05,Day,4,Scheduled
9541,2023-04-05,Day,4,Scheduled
9570,2023-04-05,Afternoon,4,Scheduled
9566,2023-04-06,Day,4,Scheduled
9523,2023-04-06,Day,4,Scheduled
9573,2023-04-06,Afternoon,4,Scheduled
9532,2023-04-06,Afternoon,4,Scheduled
9538,2023-04-07,Day,4,Scheduled
9569,2023-04-07,Day,4,Scheduled
9548,2023-04-07,Afternoon,4,Scheduled
9518,2023-04-07,Afternoon,4,Scheduled
9541,2023-04-10,Day,4,Scheduled
9545,2023-04-10,Day,4,Scheduled
9539,2023-04-10,Afternoon,4,Scheduled
9563,2023-04-11,Day,4,Scheduled
9505,2023-04-11,Day,4,Scheduled
9506,2023-04-11,Afternoon,4,Scheduled
9554,2023-04-11,Afternoon,4,Scheduled
9555,2023-04-12,Day,4,Scheduled
9532,2023-04-12,Day,4,Scheduled
9566,2023-04-12,Afternoon,4,Scheduled
9523,2023-04-12,Afternoon,4,Scheduled
9569,2023-04-13,Day,4,Scheduled
9502,2023-04-13,Day,4,Scheduled
9503,2023-04-13,Afternoon,4,Scheduled
9548,2023-04-13,Afternoon,4,Scheduled
9573,2023-04-14,Day,4,Scheduled
9544,2023-04-14,Day,4,Scheduled
9518,2023-04-14,Afternoon,4,Scheduled
9538,2023-04-14,Afternoon,4,Scheduled
9503,2023-04-17,Day,4,Scheduled
9532,2023-04-17,Day,4,Scheduled
9569,2023-04-17,Afternoon,4,Scheduled
9502,2023-04-17,Afternoon,4,Scheduled
9518,2023-04-18,Day,4,Scheduled
9541,2023-04-18,Day,4,Scheduled
9544,2023-04-18,Afternoon,4,Scheduled
9567,2023-04-18,Afternoon,4,Scheduled
9560,2023-04-19,Day,4,Scheduled
9538,2023-04-19,Day,4,Scheduled
9562,2023-04-19,Afternoon,4,Scheduled
9548,2023-04-19,Afternoon,4,Scheduled
9573,2023-04-20,Day,4,Scheduled
9566,2023-04-20,Day,4,Scheduled
9506,2023-04-20,Afternoon,4,Scheduled
9570,2023-04-20,Afternoon,4,Scheduled
9545,2023-04-21,Day,4,Scheduled
9523,2023-04-21,Day,4,Scheduled
9554,2023-04-21,Afternoon,4,Scheduled
9505,2023-04-21,Afternoon,4,Scheduled
9502,2023-04-24,Day,4,Scheduled
9541,2023-04-24,Day,4,Scheduled
9545,2023-04-24,Afternoon,4,Scheduled
9563,2023-04-24,Afternoon,4,Scheduled
9555,2023-04-25,Day,4,Scheduled
9569,2023-04-25,Day,4,Scheduled
9503,2023-04-25,Afternoon,4,Scheduled
9532,2023-04-25,Afternoon,4,Scheduled
9506,2023-04-26,Day,4,Scheduled
9538,2023-04-26,Day,4,Scheduled
9505,2023-04-26,Afternoon,4,Scheduled
9548,2023-04-26,Afternoon,4,Scheduled
9566,2023-04-27,Day,4,Scheduled
9518,2023-04-27,Day,4,Scheduled
9570,2023-04-27,Afternoon,4,Scheduled
9554,2023-04-27,Afternoon,4,Scheduled
9544,2023-04-28,Day,4,Scheduled
9573,2023-04-28,Day,4,Scheduled
9567,2023-04-28,Afternoon,4,Scheduled
9560,2023-04-28,Afternoon,4,Scheduled
9566,2023-05-01,Day,4,Scheduled
9554,2023-05-01,Day,4,Scheduled
9563,2023-05-01,Afternoon,4,Scheduled
9538,2023-05-01,Afternoon,4,Scheduled
9545,2023-05-02,Day,4,Scheduled
9541,2023-05-02,Day,4,Scheduled
9505,2023-05-02,Afternoon,4,Scheduled
9544,2023-05-02,Afternoon,4,Scheduled
9555,2023-05-03,Day,4,Scheduled
9573,2023-05-03,Day,4,Scheduled
9560,2023-05-03,Afternoon,4,Scheduled
9570,2023-05-03,Afternoon,4,Scheduled
9562,2023-05-04,Day,4,Scheduled
9548,2023-05-04,Day,4,Scheduled
9569,2023-05-04,Afternoon,4,Scheduled
9502,2023-05-04,Afternoon,4,Scheduled
9523,2023-05-05,Day,4,Scheduled
9567,2023-05-05,Day,4,Scheduled
9532,2023-05-05,Afternoon,4,Scheduled
9506,2023-05-05,Afternoon,4,Scheduled
9532,2023-05-08,Day,4,Scheduled
9554,2023-05-08,Day,4,Scheduled
9506,2023-05-08,Afternoon,4,Scheduled
9538,2023-05-08,Afternoon,4,Scheduled
9569,2023-05-09,Day,4,Scheduled
9548,2023-05-09,Day,4,Scheduled
9570,2023-05-09,Afternoon,4,Scheduled
9573,2023-05-09,Afternoon,4,Scheduled
9563,2023-05-10,Day,4,Scheduled
9541,2023-05-10,Day,4,Scheduled
9555,2023-05-10,Afternoon,4,Scheduled
9503,2023-05-10,Afternoon,4,Scheduled
9544,2023-05-11,Day,4,Scheduled
9545,2023-05-11,Day,4,Scheduled
9523,2023-05-11,Afternoon,4,Scheduled
9567,2023-05-11,Afternoon,4,Scheduled
9562,2023-05-12,Day,4,Scheduled
9502,2023-05-12,Day,4,Scheduled
9560,2023-05-12,Afternoon,4,Scheduled
9548,2023-05-15,Day,4,Scheduled
9503,2023-05-15,Day,4,Scheduled
9569,2023-05-15,Afternoon,4,Scheduled
9506,2023-05-15,Afternoon,4,Scheduled
9532,2023-05-16,Day,4,Scheduled
9554,2023-05-16,Day,4,Scheduled
9541,2023-05-16,Afternoon,4,Scheduled
9560,2023-05-17,Day,4,Scheduled
9563,2023-05-17,Day,4,Scheduled
9545,2023-05-17,Afternoon,4,Scheduled
9523,2023-05-17,Afternoon,4,Scheduled
9538,2023-05-18,Day,4,Scheduled
9502,2023-05-18,Day,4,Scheduled
9567,2023-05-18,Afternoon,4,Scheduled
9505,2023-05-18,Afternoon,4,Scheduled
9562,2023-05-19,Day,4,Scheduled
9544,2023-05-19,Day,4,Scheduled
9573,2023-05-19,Afternoon,4,Scheduled
9566,2023-05-19,Afternoon,4,Scheduled
9560,2023-05-22,Day,4,Scheduled
9570,2023-05-22,Day,4,Scheduled
9532,2023-05-22,Afternoon,4,Scheduled
9509,2023-05-22,Afternoon,4,Scheduled
9562,2023-05-23,Day,4,Scheduled
9523,2023-05-23,Day,4,Scheduled
9554,2023-05-23,Afternoon,4,Scheduled
9506,2023-05-23,Afternoon,4,Scheduled
9573,2023-05-24,Day,4,Scheduled
9569,2023-05-24,Day,4,Scheduled
9545,2023-05-24,Afternoon,4,Scheduled
9567,2023-05-24,Afternoon,4,Scheduled
9555,2023-05-25,Day,4,Scheduled
9502,2023-05-25,Day,4,Scheduled
9504,2023-05-25,Afternoon,4,Scheduled
9538,2023-05-25,Afternoon,4,Scheduled
9541,2023-05-26,Day,4,Scheduled
9544,2023-05-26,Day,4,Scheduled
9548,2023-05-26,Afternoon,4,Scheduled
9563,2023-05-26,Afternoon,4,Scheduled
9569,2023-05-29,Day,4,Scheduled
9522,2023-05-29,Day,4,Scheduled
9505,2023-05-29,Afternoon,4,Scheduled
9573,2023-05-29,Afternoon,4,Scheduled
9503,2023-05-30,Day,4,Scheduled
9563,2023-05-30,Day,4,Scheduled
9545,2023-05-30,Afternoon,4,Scheduled
9538,2023-05-30,Afternoon,4,Scheduled
9555,2023-05-31,Day,4,Scheduled
9504,2023-05-31,Day,4,Scheduled
9560,2023-05-31,Afternoon,4,Scheduled
9548,2023-05-31,Afternoon,4,Scheduled
9554,2023-06-01,Day,4,Scheduled
9532,2023-06-01,Day,4,Scheduled
9570,2023-06-01,Afternoon,4,Scheduled
9541,2023-06-01,Afternoon,4,Scheduled
9567,2023-06-02,Day,4,Scheduled
9506,2023-06-02,Afternoon,4,Scheduled
9544,2023-06-02,Afternoon,4,Scheduled
9562,2023-06-05,Day,4,Scheduled
9548,2023-06-05,Day,4,Scheduled
9504,2023-06-05,Afternoon,4,Scheduled
9522,2023-06-05,Afternoon,4,Scheduled
9567,2023-06-06,Day,4,Scheduled
9541,2023-06-06,Day,4,Scheduled
9558,2023-06-06,Afternoon,4,Scheduled
9506,2023-06-06,Afternoon,4,Scheduled
9538,2023-06-07,Day,4,Scheduled
9509,2023-06-07,Day,4,Scheduled
9563,2023-06-07,Afternoon,4,Scheduled
9515,2023-06-07,Afternoon,4,Scheduled
9566,2023-06-08,Day,4,Scheduled
9560,2023-06-08,Day,4,Scheduled
9544,2023-06-08,Afternoon,4,Scheduled
9505,2023-06-08,Afternoon,4,Scheduled
9554,2023-06-09,Day,4,Scheduled
9555,2023-06-09,Day,4,Scheduled
9502,2023-06-09,Afternoon,4,Scheduled
9570,2023-06-09,Afternoon,4,Scheduled
9563,2023-06-12,Day,4,Scheduled
9509,2023-06-12,Day,4,Scheduled
9555,2023-06-12,Afternoon,4,Scheduled
9538,2023-06-12,Afternoon,4,Scheduled
9503,2023-06-13,Day,4,Scheduled
9570,2023-06-13,Day,4,Scheduled
9504,2023-06-13,Afternoon,4,Scheduled
9541,2023-06-13,Afternoon,4,Scheduled
9545,2023-06-14,Day,4,Scheduled
9566,2023-06-14,Day,4,Scheduled
9573,2023-06-14,Afternoon,4,Scheduled
9569,2023-06-15,Day,4,Scheduled
9558,2023-06-15,Afternoon,4,Scheduled
9506,2023-06-15,Afternoon,4,Scheduled
9505,2023-06-16,Day,4,Scheduled
9515,2023-06-16,Day,4,Scheduled
9532,2023-06-16,Afternoon,4,Scheduled
9523,2023-06-16,Afternoon,4,Scheduled
9562,2023-06-19,Day,4,Scheduled
9511,2023-06-19,Day,4,Scheduled
9506,2023-06-19,Afternoon,4,Scheduled
9569,2023-06-19,Afternoon,4,Scheduled
9502,2023-06-20,Day,4,Scheduled
9509,2023-06-20,Day,4,Scheduled
9515,2023-06-20,Afternoon,4,Scheduled
9567,2023-06-20,Afternoon,4,Scheduled
9504,2023-06-21,Day,4,Scheduled
9566,2023-06-21,Day,4,Scheduled
9548,2023-06-21,Afternoon,4,Scheduled
9563,2023-06-21,Afternoon,4,Scheduled
9560,2023-06-22,Day,4,Scheduled
9545,2023-06-22,Day,4,Scheduled
9532,2023-06-22,Afternoon,4,Scheduled
9544,2023-06-22,Afternoon,4,Scheduled
9570,2023-06-23,Day,4,Scheduled
9538,2023-06-23,Day,4,Scheduled
9555,2023-06-23,Afternoon,4,Scheduled
9522,2023-06-23,Afternoon,4,Scheduled
9504,2023-06-26,Day,4,Scheduled
9505,2023-06-26,Day,4,Scheduled
9548,2023-06-26,Afternoon,4,Scheduled
9544,2023-06-26,Afternoon,4,Scheduled
9562,2023-06-27,Day,4,Scheduled
9546,2023-06-27,Day,4,Scheduled
9545,2023-06-27,Afternoon,4,Scheduled
9509,2023-06-27,Afternoon,4,Scheduled
9563,2023-06-28,Day,4,Scheduled
9570,2023-06-28,Day,4,Scheduled
9573,2023-06-28,Afternoon,4,Scheduled
9538,2023-06-28,Afternoon,4,Scheduled
9566,2023-06-29,Day,4,Scheduled
9567,2023-06-29,Day,4,Scheduled
9522,2023-06-29,Afternoon,4,Scheduled
9560,2023-06-29,Afternoon,4,Scheduled
9532,2023-06-30,Day,4,Scheduled
9554,2023-06-30,Day,4,Scheduled
9511,2023-06-30,Afternoon,4,Scheduled
9569,2023-06-30,Afternoon,4,Scheduled
9569,2023-07-03,Day,4,Scheduled
9558,2023-07-03,Day,4,Scheduled
9554,2023-07-03,Afternoon,4,Scheduled
9506,2023-07-03,Afternoon,4,Scheduled
9522,2023-07-04,Day,4,Scheduled
9546,2023-07-04,Day,4,Scheduled
9567,2023-07-04,Afternoon,4,Scheduled
9570,2023-07-04,Afternoon,4,Scheduled
9563,2023-07-05,Day,4,Scheduled
9555,2023-07-05,Day,4,Scheduled
9511,2023-07-05,Afternoon,4,Scheduled
9532,2023-07-05,Afternoon,4,Scheduled
9509,2023-07-06,Day,4,Scheduled
9504,2023-07-06,Day,4,Scheduled
9562,2023-07-06,Afternoon,4,Scheduled
9505,2023-07-07,Day,4,Scheduled
9545,2023-07-07,Day,4,Scheduled
9503,2023-07-07,Afternoon,4,Scheduled
9573,2023-07-07,Afternoon,4,Scheduled
9532,2023-07-10,Day,4,Scheduled
9511,2023-07-10,Day,4,Scheduled
9545,2023-07-10,Afternoon,4,Scheduled
9522,2023-07-10,Afternoon,4,Scheduled
9555,2023-07-11,Day,4,Scheduled
9502,2023-07-11,Day,4,Scheduled
9509,2023-07-11,Afternoon,4,Scheduled
9566,2023-07-11,Afternoon,4,Scheduled
9548,2023-07-12,Day,4,Scheduled
9573,2023-07-12,Day,4,Scheduled
9563,2023-07-12,Afternoon,4,Scheduled
9506,2023-07-12,Afternoon,4,Scheduled
9570,2023-07-13,Day,4,Scheduled
9544,2023-07-13,Day,4,Scheduled
9515,2023-07-13,Afternoon,4,Scheduled
9523,2023-07-13,Afternoon,4,Scheduled
9546,2023-07-14,Day,4,Scheduled
9554,2023-07-14,Day,4,Scheduled
9503,2023-07-14,Afternoon,4,Scheduled
9569,2023-07-14,Afternoon,4,Scheduled
9522,2023-07-17,Day,4,Scheduled
9546,2023-07-17,Day,4,Scheduled
9502,2023-07-17,Afternoon,4,Scheduled
9562,2023-07-17,Afternoon,4,Scheduled
9503,2023-07-18,Day,4,Scheduled
9506,2023-07-18,Day,4,Scheduled
9567,2023-07-18,Afternoon,4,Scheduled
9505,2023-07-18,Afternoon,4,Scheduled
9573,2023-07-19,Day,4,Scheduled
9515,2023-07-19,Day,4,Scheduled
9566,2023-07-19,Afternoon,4,Scheduled
9548,2023-07-19,Afternoon,4,Scheduled
9532,2023-07-20,Day,4,Scheduled
9569,2023-07-20,Day,4,Scheduled
9545,2023-07-20,Afternoon,4,Scheduled
9558,2023-07-20,Afternoon,4,Scheduled
9554,2023-07-21,Day,4,Scheduled
9538,2023-07-21,Day,4,Scheduled
9555,2023-07-21,Afternoon,4,Scheduled
9504,2023-07-21,Afternoon,4,Scheduled
9570,2023-07-24,Day,4,Scheduled
9546,2023-07-24,Day,4,Scheduled
9502,2023-07-24,Afternoon,4,Scheduled
9548,2023-07-24,Afternoon,4,Scheduled
9511,2023-07-25,Day,4,Scheduled
9558,2023-07-25,Day,4,Scheduled
9573,2023-07-25,Afternoon,4,Scheduled
9560,2023-07-25,Afternoon,4,Scheduled
9566,2023-07-26,Day,4,Scheduled
9532,2023-07-26,Day,4,Scheduled
9523,2023-07-26,Afternoon,4,Scheduled
9562,2023-07-26,Afternoon,4,Scheduled
9567,2023-07-27,Day,4,Scheduled
9538,2023-07-27,Day,4,Scheduled
9503,2023-07-27,Afternoon,4,Scheduled
9506,2023-07-27,Afternoon,4,Scheduled
9569,2023-07-28,Day,4,Scheduled
9555,2023-07-28,Day,4,Scheduled
9563,2023-07-28,Afternoon,4,Scheduled
9545,2023-07-28,Afternoon,4,Scheduled
9558,2023-07-31,Day,4,Scheduled
9532,2023-07-31,Day,4,Scheduled
9573,2023-07-31,Afternoon,4,Scheduled
9504,2023-07-31,Afternoon,4,Scheduled
9567,2023-08-01,Day,4,Scheduled
9560,2023-08-01,Day,4,Scheduled
9522,2023-08-01,Afternoon,4,Scheduled
9523,2023-08-01,Afternoon,4,Scheduled
9570,2023-08-02,Day,4,Scheduled
9506,2023-08-02,Day,4,Scheduled
9546,2023-08-02,Afternoon,4,Scheduled
9503,2023-08-02,Afternoon,4,Scheduled
9525,2023-08-03,Day,4,Scheduled
9509,2023-08-03,Afternoon,4,Scheduled
9566,2023-08-04,Day,4,Scheduled
9544,2023-08-04,Day,4,Scheduled
9555,2023-08-04,Afternoon,4,Scheduled
9505,2023-08-04,Afternoon,4,Scheduled
9523,2023-08-07,Day,4,Scheduled
9504,2023-08-07,Day,4,Scheduled
9515,2023-08-07,Afternoon,4,Scheduled
9566,2023-08-07,Afternoon,4,Scheduled
9503,2023-08-08,Day,4,Scheduled
9573,2023-08-08,Day,4,Scheduled
9545,2023-08-08,Afternoon,4,Scheduled
9548,2023-08-08,Afternoon,4,Scheduled
9538,2023-08-09,Day,4,Scheduled
9544,2023-08-09,Afternoon,4,Scheduled
9570,2023-08-09,Afternoon,4,Scheduled
9567,2023-08-10,Day,4,Scheduled
9505,2023-08-10,Day,4,Scheduled
9525,2023-08-10,Afternoon,4,Scheduled
9558,2023-08-10,Afternoon,4,Scheduled
9511,2023-08-11,Day,4,Scheduled
9547,2023-08-11,Day,4,Scheduled
9560,2023-08-11,Afternoon,4,Scheduled
9554,2023-08-11,Afternoon,4,Scheduled
9545,2023-08-14,Day,4,Scheduled
9555,2023-08-14,Day,4,Scheduled
9570,2023-08-14,Afternoon,4,Scheduled
9546,2023-08-14,Afternoon,4,Scheduled
9547,2023-08-15,Day,4,Scheduled
9554,2023-08-15,Day,4,Scheduled
9505,2023-08-15,Afternoon,4,Scheduled
9567,2023-08-16,Day,4,Scheduled
9569,2023-08-16,Day,4,Scheduled
9566,2023-08-16,Afternoon,4,Scheduled
9563,2023-08-16,Afternoon,4,Scheduled
9573,2023-08-17,Day,4,Scheduled
9523,2023-08-17,Day,4,Scheduled
9538,2023-08-17,Afternoon,4,Scheduled
9525,2023-08-17,Afternoon,4,Scheduled
9502,2023-08-18,Day,4,Scheduled
9522,2023-08-18,Day,4,Scheduled
9560,2023-08-18,Afternoon,4,Scheduled
9515,2023-08-18,Afternoon,4,Scheduled
9558,2023-08-21,Day,4,Scheduled
9560,2023-08-21,Day,4,Scheduled
9538,2023-08-21,Afternoon,4,Scheduled
9504,2023-08-21,Afternoon,4,Scheduled
9505,2023-08-22,Day,4,Scheduled
9523,2023-08-22,Day,4,Scheduled
9563,2023-08-22,Afternoon,4,Scheduled
9509,2023-08-23,Day,4,Scheduled
9567,2023-08-23,Day,4,Scheduled
9548,2023-08-23,Afternoon,4,Scheduled
9502,2023-08-23,Afternoon,4,Scheduled
9532,2023-08-24,Day,4,Scheduled
9562,2023-08-24,Day,4,Scheduled
9503,2023-08-24,Afternoon,4,Scheduled
9522,2023-08-24,Afternoon,4,Scheduled
